year;gender;source_form;rank;district_code;flagged
2025;M;Василије;5;juznobacka;0
2025;F;Тара;6;juznobacka;0
2025;M;Душан;6;juznobacka;0
2025;F;Мила;7;juznobacka;0
2025;M;Михајло;7;juznobacka;0
2025;F;Сара;8;juznobacka;0
2025;M;Вук;8;juznobacka;0
2025;F;Уна;9;juznobacka;0
2025;M;Алекса;9;juznobacka;0
2025;F;Даница;10;juznobacka;0
2025;M;Никола;10;juznobacka;0
2025;F;Софија;1;severnobanatska;0
2025;M;Лука;1;severnobanatska;0
2025;F;Мила;2;severnobanatska;0
2025;M;Лазар;2;severnobanatska;0
2025;F;Ана;3;severnobanatska;0
2025;M;Милан;3;severnobanatska;0
2025;F;Анђела;4;severnobanatska;0
2025;M;Василије;4;severnobanatska;0
2025;F;Ема;5;severnobanatska;0
2025;M;Стефан;5;severnobanatska;0
2025;F;Нина;6;severnobanatska;0
2025;M;Виктор;6;severnobanatska;0
2025;F;Петра;7;severnobanatska;0
2025;M;Никола;7;severnobanatska;0
2025;F;Сара;8;severnobanatska;0
2025;M;Мате;8;severnobanatska;0
2025;F;Нађа;9;severnobanatska;0
2025;M;Алексеј;9;severnobanatska;0
2025;F;Богдана;10;severnobanatska;0
2025;M;Вук;10;severnobanatska;0
2025;F;Софија;1;severnobacka;0
2025;M;Лука;1;severnobacka;0
2025;F;Мила;2;severnobacka;0
2025;M;Василије;2;severnobacka;0
2025;F;Петра;3;severnobacka;0
2025;M;Матео;3;severnobacka;0
2025;F;Дуња;4;severnobacka;0
2025;M;Михајло;4;severnobacka;0
2025;F;Лена;5;severnobacka;0
2025;M;Стефан;5;severnobacka;0
2025;F;Даница;6;severnobacka;0
2025;M;Тадија;6;severnobacka;0
2025;F;Лара;7;severnobacka;0
2025;M;Богдан;7;severnobacka;0
2025;F;Теодора;8;severnobacka;0
2025;M;Теодор;8;severnobacka;0
2025;F;Ана;9;severnobacka;0
2025;M;Вукан;9;severnobacka;0
2025;F;Ленка;10;severnobacka;0
2025;M;Душан;10;severnobacka;0
2025;F;Милица;1;srednjobanatska;0
2025;M;Лука;1;srednjobanatska;0
2025;F;Сара;2;srednjobanatska;0
2025;M;Василије;2;srednjobanatska;0
2025;F;Уна;3;srednjobanatska;0
2025;M;Богдан;3;srednjobanatska;0
2025;F;Мила;4;srednjobanatska;0
2025;M;Лазар;4;srednjobanatska;0
2025;F;Искра;5;srednjobanatska;0
2025;M;Алекса;5;srednjobanatska;0
2025;F;Јана;6;srednjobanatska;0
2025;M;Михајло;6;srednjobanatska;0
2025;F;Николина;7;srednjobanatska;0
2025;M;Урош;7;srednjobanatska;0
2025;F;Софија;8;srednjobanatska;0
2025;M;Вук;8;srednjobanatska;0
2025;F;Тара;9;srednjobanatska;0
2025;M;Реља;9;srednjobanatska;0
2025;F;Анђела;10;srednjobanatska;0
2025;M;Јован;10;srednjobanatska;0
2025;F;Софија;1;sremska;0
2025;M;Лука;1;sremska;0
2025;F;Дуња;2;sremska;0
2025;M;Лазар;2;sremska;0
2025;F;Милица;3;sremska;0
2025;M;Василије;3;sremska;0
2025;F;Нађа;4;sremska;0
2025;M;Богдан;4;sremska;0
2025;F;Теодора;5;sremska;0
2025;M;Стефан;5;sremska;0
2025;F;Анђела;6;sremska;0
2025;M;Јован;6;sremska;0
2025;F;Мила;7;sremska;0
2025;M;Вукашин;7;sremska;0
2025;F;Ленка;8;sremska;0
2025;M;Вукан;8;sremska;0
2025;F;Ања;9;sremska;0
2025;M;Душан;9;sremska;0
2025;F;Даница;10;sremska;0
2025;M;Михајло;10;sremska;0
2025;F;Софија;1;zlatiborska;0
2025;M;Богдан;1;zlatiborska;0
2025;F;Дуња;2;zlatiborska;0
2025;M;Василије;2;zlatiborska;0
2025;F;Сара;3;zlatiborska;0
2025;M;Лука;3;zlatiborska;0
2025;F;Нађа;4;zlatiborska;0
2025;M;Павле;4;zlatiborska;0
2025;F;Анастасија;5;zlatiborska;0
2025;M;Алекса;5;zlatiborska;0
2025;F;Маша;6;zlatiborska;0
2025;M;Вукан;6;zlatiborska;0
2025;F;Теодора;7;zlatiborska;0
2025;M;Лазар;7;zlatiborska;0
2025;F;Уна;8;zlatiborska;0
2025;M;Душан;8;zlatiborska;0
2025;F;Даница;9;zlatiborska;0
2025;M;Вукашин;9;zlatiborska;0
2025;F;Јана;10;zlatiborska;0
2025;M;Стефан;10;zlatiborska;0
2025;F;Софија;1;kolubarska;0
2025;M;Василије;1;kolubarska;0
2025;F;Дуња;2;kolubarska;0
2025;M;Богдан;2;kolubarska;0
2025;F;Теодора;3;kolubarska;0
2025;M;Лука;3;kolubarska;0
2025;F;Ђурђа;4;kolubarska;0
2025;M;Виктор;4;kolubarska;0
2025;F;Хелена;5;kolubarska;0
2025;M;Павле;5;kolubarska;0
2025;F;Анђела;6;kolubarska;0
2025;M;Вукан;6;kolubarska;0
2025;F;Николина;7;kolubarska;0
2025;M;Јаков;7;kolubarska;0
2025;F;Ђурђина;8;kolubarska;0
2025;M;Лазар;8;kolubarska;0
2025;F;Јана;9;kolubarska;0
2025;M;Алекса;9;kolubarska;0
2025;F;Лена;10;kolubarska;0
2025;M;Вукашин;10;kolubarska;0
2025;F;Софија;1;macvanska;0
2025;M;Василије;1;macvanska;0
2025;F;Дуња;2;macvanska;0
2025;M;Богдан;2;macvanska;0
2025;F;Ленка;3;macvanska;0
2025;M;Лазар;3;macvanska;0
2025;F;Хелена;4;macvanska;0
2025;M;Лука;4;macvanska;0
2025;F;Даница;5;macvanska;0
2025;M;Павле;5;macvanska;0
2025;F;Теодора;6;macvanska;0
2025;M;Душан;6;macvanska;0
2025;F;Јана;7;macvanska;0
2025;M;Вукан;7;macvanska;0
2025;F;Мила;8;macvanska;0
2025;M;Стефан;8;macvanska;0
2025;F;Ања;9;macvanska;0
2025;M;Андреј;9;macvanska;0
2025;F;Емилија;10;macvanska;0
2025;M;Виктор;10;macvanska;0
2025;F;Дуња;1;moravicka;0
2025;M;Богдан;1;moravicka;0
2025;F;Софија;2;moravicka;0
2025;M;Василије;2;moravicka;0
2025;F;Ђурђа;3;moravicka;0
2025;M;Лука;3;moravicka;0
2025;F;Магдалена;4;moravicka;0
2025;M;Павле;4;moravicka;0
2025;F;Теодора;5;moravicka;0
2025;M;Петар;5;moravicka;0
2025;F;Ања;6;moravicka;0
2025;M;Вукашин;6;moravicka;0
2025;F;Милица;7;moravicka;0
2025;M;Јаков;7;moravicka;0
2025;F;Исидора;8;moravicka;0
2025;M;Алекса;8;moravicka;0
2025;F;Ленка;9;moravicka;0
2025;M;Лазар;9;moravicka;0
2025;F;Уна;10;moravicka;0
2025;M;Реља;10;moravicka;0
2025;F;Софија;1;pomoravska;0
2025;M;Василије;1;pomoravska;0
2025;F;Хелена;2;pomoravska;0
2025;M;Лука;2;pomoravska;0
2025;F;Мила;3;pomoravska;0
2025;M;Тадија;3;pomoravska;0
2025;F;Дуња;4;pomoravska;0
2025;M;Лазар;4;pomoravska;0
2025;F;Искра;5;pomoravska;0
2025;M;Алексеј;5;pomoravska;0
2025;F;Дарија;6;pomoravska;0
2025;M;Вук;6;pomoravska;0
2025;F;Тара;7;pomoravska;0
2025;M;Михајло;7;pomoravska;0
2025;F;Сара;8;pomoravska;0
2025;M;Богдан;8;pomoravska;0
2025;F;Даница;9;pomoravska;0
2025;M;Јаков;9;pomoravska;0
2025;F;Ања;10;pomoravska;0
2025;M;Павле;10;pomoravska;0
2025;F;Софија;1;rasinska;0
2025;M;Богдан;1;rasinska;0
2025;F;Дуња;2;rasinska;0
2025;M;Василије;2;rasinska;0
2025;F;Неда;3;rasinska;0
2025;M;Вукан;3;rasinska;0
2025;F;Хелена;4;rasinska;0
2025;M;Лука;4;rasinska;0
2025;F;Анђелија;5;rasinska;0
2025;M;Лазар;5;rasinska;0
2025;F;Маша;6;rasinska;0
2025;M;Вук;6;rasinska;0
2025;F;Мила;7;rasinska;0
2025;M;Јаков;7;rasinska;0
2025;F;Теодора;8;rasinska;0
2025;M;Михајло;8;rasinska;0
2025;F;Јана;9;rasinska;0
2025;M;Тадија;9;rasinska;0
2025;F;Искра;10;rasinska;0
2025;M;Павле;10;rasinska;0
2025;F;Софија;1;raska;0
2025;M;Лука;1;raska;0
2025;F;Нађа;2;raska;0
2025;M;Богдан;2;raska;0
2025;F;Мерјем;3;raska;0
2025;M;Вукан;3;raska;0
2025;F;Хана;4;raska;0
2025;M;Ахмед;4;raska;0
2025;F;Хава;5;raska;0
2025;M;Василије;5;raska;0
2025;F;Ајна;6;raska;0
2025;M;Малик;6;raska;0
2025;F;Дуња;7;raska;0
2025;M;Јусуф;7;raska;0
2025;F;Сара;8;raska;0
2025;M;Давуд;8;raska;0
2025;F;Аиша;9;raska;0
2025;M;Душан;9;raska;0
2025;F;Ема;10;raska;0
2025;M;Лазар;10;raska;0
2025;F;Софија;1;sumadijska;0
2025;M;Василије;1;sumadijska;0
2025;F;Дуња;2;sumadijska;0
2025;M;Богдан;2;sumadijska;0
2025;F;Даница;3;sumadijska;0
2025;M;Лука;3;sumadijska;0
2025;F;Сара;4;sumadijska;0
2025;M;Тадија;4;sumadijska;0
2025;F;Ленка;5;sumadijska;0
2025;M;Вукан;5;sumadijska;0
2025;F;Нађа;6;sumadijska;0
2025;M;Алекса;6;sumadijska;0
2025;F;Маша;7;sumadijska;0
2025;M;Виктор;7;sumadijska;0
2025;F;Николина;8;sumadijska;0
2025;M;Вукашин;8;sumadijska;0
2025;F;Сташа;9;sumadijska;0
2025;M;Димитрије;9;sumadijska;0
2025;F;Дарија;10;sumadijska;0
2025;M;Реља;10;sumadijska;0
2025;F;Даница;1;borska;0
2025;M;Богдан;1;borska;0
2025;F;Софија;2;borska;0
2025;M;Лазар;2;borska;0
2025;F;Нађа;3;borska;0
2025;M;Лука;3;borska;0
2025;F;Теодора;4;borska;0
2025;M;Матеја;4;borska;0
2025;F;Ива;5;borska;0
2025;M;Алекса;5;borska;0
2025;F;Уна;6;borska;0
2025;M;Василије;6;borska;0
2025;F;Искра;7;borska;0
2025;M;Ђорђе;7;borska;0
2025;F;Марија;8;borska;0
2025;M;Павле;8;borska;0
2025;F;Петра;9;borska;0
2025;M;Петар;9;borska;0
2025;F;Сара;10;borska;0
2025;M;Вукан;10;borska;0
2025;F;Софија;1;branicevska;0
2025;M;Богдан;1;branicevska;0
2025;F;Даница;2;branicevska;0
2025;M;Василије;2;branicevska;0
2025;F;Мила;3;branicevska;0
2025;M;Лука;3;branicevska;0
2025;F;Дуња;4;branicevska;0
2025;M;Вук;4;branicevska;0
2025;F;Ђурђа;5;branicevska;0
2025;M;Стефан;5;branicevska;0
2025;F;Милица;6;branicevska;0
2025;M;Вукашин;6;branicevska;0
2025;F;Анђелија;7;branicevska;0
2025;M;Михајло;7;branicevska;0
2025;F;Николина;8;branicevska;0
2025;M;Димитрије;8;branicevska;0
2025;F;Тара;9;branicevska;0
2025;M;Вукан;9;branicevska;0
2025;F;Уна;10;branicevska;0
2025;M;Илија;10;branicevska;0
2025;F;Мила;1;zajecarska;0
2025;M;Василије;1;zajecarska;0
2025;F;Дуња;2;zajecarska;0
2025;M;Богдан;2;zajecarska;0
2025;F;Вера;3;zajecarska;0
2025;M;Алекса;3;zajecarska;0
2025;F;Тара;4;zajecarska;0
2025;M;Алексеј;4;zajecarska;0
2025;F;Маша;5;zajecarska;0
2025;M;Вукан;5;zajecarska;0
2025;F;Даница;6;zajecarska;0
2025;M;Лука;6;zajecarska;0
2025;F;Калина;7;zajecarska;0
2025;M;Јаков;7;zajecarska;0
2025;F;Ленка;8;zajecarska;0
2025;M;Лазар;8;zajecarska;0
2025;F;Митра;9;zajecarska;0
2025;M;Павле;9;zajecarska;0
2025;F;Николина;10;zajecarska;0
2025;M;Мијат;10;zajecarska;0
2025;F;Софија;1;jablanicka;0
2025;M;Василије;1;jablanicka;0
2025;F;Магдалена;2;jablanicka;0
2025;M;Лука;2;jablanicka;0
2025;F;Тара;3;jablanicka;0
2025;M;Павле;3;jablanicka;0
2025;F;Данка;4;jablanicka;0
2025;M;Лазар;4;jablanicka;0
2025;F;Искра;5;jablanicka;0
2025;M;Богдан;5;jablanicka;0
2025;F;Мила;6;jablanicka;0
2025;M;Алекса;6;jablanicka;0
2025;F;Нађа;7;jablanicka;0
2025;M;Вукан;7;jablanicka;0
2025;F;Анђелија;8;jablanicka;0
2025;M;Петар;8;jablanicka;0
2025;F;Петра;9;jablanicka;0
2025;M;Јаков;9;jablanicka;0
2025;F;Богдана;10;jablanicka;0
2025;M;Деспот;10;jablanicka;0
2025;F;Софија;1;nisavska;0
2025;M;Василије;1;nisavska;0
2025;F;Мила;2;nisavska;0
2025;M;Богдан;2;nisavska;0
2025;F;Вера;3;nisavska;0
2025;M;Лука;3;nisavska;0
2025;F;Дуња;4;nisavska;0
2025;M;Лазар;4;nisavska;0
2025;F;Сташа;5;nisavska;0
2025;M;Вукан;5;nisavska;0
2025;F;Вида;6;nisavska;0
2025;M;Јаков;6;nisavska;0
2025;F;Искра;7;nisavska;0
2025;M;Виктор;7;nisavska;0
2025;F;Нађа;8;nisavska;0
2025;M;Алексеј;8;nisavska;0
2025;F;Николина;9;nisavska;0
2025;M;Илија;9;nisavska;0
2025;F;Калина;10;nisavska;0
2025;M;Павле;10;nisavska;0
2025;F;Софија;1;pirotska;0
2025;M;Јаков;1;pirotska;0
2025;F;Богдана;2;pirotska;0
2025;M;Богдан;2;pirotska;0
2025;F;Даница;3;pirotska;0
2025;M;Василије;3;pirotska;0
2025;F;Петра;4;pirotska;0
2025;M;Вук;4;pirotska;0
2025;F;Сташа;5;pirotska;0
2025;M;Константин;5;pirotska;0
2025;F;Данка;6;pirotska;0
2025;M;Михајло;6;pirotska;0
2025;F;Дуња;7;pirotska;0
2025;M;Немања;7;pirotska;0
2025;F;Ива;8;pirotska;0
2025;M;Алексеј;8;pirotska;0
2025;F;Лена;9;pirotska;0
2025;M;Вукан;9;pirotska;0
2025;F;Ленка;10;pirotska;0
2025;M;Ђорђе;10;pirotska;0
2025;F;Софија;1;podunavska;0
2025;M;Василије;1;podunavska;0
2025;F;Дуња;2;podunavska;0
2025;M;Вукан;2;podunavska;0
2025;F;Даница;3;podunavska;0
2025;M;Богдан;3;podunavska;0
2025;F;Нађа;4;podunavska;0
2025;M;Лука;4;podunavska;0
2025;F;Мила;5;podunavska;0
2025;M;Лазар;5;podunavska;0
2025;F;Маша;6;podunavska;0
2025;M;Димитрије;6;podunavska;0
2025;F;Петра;7;podunavska;0
2025;M;Павле;7;podunavska;0
2025;F;Хелена;8;podunavska;0
2025;M;Стефан;8;podunavska;0
2025;F;Ања;9;podunavska;0
2025;M;Вукашин;9;podunavska;0
2025;F;Емилија;10;podunavska;0
2025;M;Огњен;10;podunavska;0
2025;F;Софија;1;pcinjska;0
2025;M;Василије;1;pcinjska;0
2025;F;Мила;2;pcinjska;0
2025;M;Богдан;2;pcinjska;0
2025;F;Хелена;3;pcinjska;0
2025;M;Деспот;3;pcinjska;0
2025;F;Анђелија;4;pcinjska;0
2025;M;Вукан;4;pcinjska;0
2025;F;Дуња;5;pcinjska;0
2025;M;Лазар;5;pcinjska;0
2025;F;Искра;6;pcinjska;0
2025;M;Тадија;6;pcinjska;0
2025;F;Милица;7;pcinjska;0
2025;M;Лука;7;pcinjska;0
2025;F;Нађа;8;pcinjska;0
2025;M;Давид;8;pcinjska;0
2025;F;Уна;9;pcinjska;0
2025;M;Павле;9;pcinjska;0
2025;F;Богдана;10;pcinjska;0
2025;M;Јаков;10;pcinjska;0
2025;F;Дуња;1;toplicka;0
2025;M;Василије;1;toplicka;0
2025;F;Софија;2;toplicka;0
2025;M;Вук;2;toplicka;0
2025;F;Сташа;3;toplicka;0
2025;M;Јаков;3;toplicka;0
2025;F;Анђелија;4;toplicka;0
2025;M;Лазар;4;toplicka;0
2025;F;Сара;5;toplicka;0
2025;M;Богдан;5;toplicka;0
2025;F;Мила;6;toplicka;0
2025;M;Реља;6;toplicka;0
2025;F;Уна;7;toplicka;0
2025;M;Вукан;7;toplicka;0
2025;F;Вера;8;toplicka;0
2025;M;Вукашин;8;toplicka;0
2025;F;Хелена;9;toplicka;0
2025;M;Јован;9;toplicka;0
2025;F;Дарија;10;toplicka;0
2025;M;Огњен;10;toplicka;0
